date,user,stats
2018-12-19 00:00:00+00:00,151.75.168.66,10
2018-12-19 00:00:00+00:00,155.255.38.81,15
2018-12-19 00:00:00+00:00,157.43.24.137,14
2018-12-19 00:00:00+00:00,16.217.225.229,11
2018-12-19 00:00:00+00:00,167.215.186.60,15
2018-12-19 00:00:00+00:00,17.135.182.118,14
2018-12-19 00:00:00+00:00,171.198.141.143,8
2018-12-19 00:00:00+00:00,176.201.199.31,13
2018-12-19 00:00:00+00:00,179.209.86.36,15
2018-12-19 00:00:00+00:00,179.246.46.248,11
2018-12-19 00:00:00+00:00,182.252.239.83,12
2018-12-19 00:00:00+00:00,184.207.65.190,13
2018-12-19 00:00:00+00:00,184.54.220.10,12
2018-12-19 00:00:00+00:00,187.177.181.66,12
2018-12-19 00:00:00+00:00,191.92.4.2,8
2018-12-19 00:00:00+00:00,205.10.127.51,10
2018-12-19 00:00:00+00:00,213.11.12.228,16
2018-12-19 00:00:00+00:00,213.65.84.179,14
2018-12-19 00:00:00+00:00,215.245.15.45,19
2018-12-19 00:00:00+00:00,222.123.147.67,14
2018-12-19 00:00:00+00:00,26.106.47.44,8
2018-12-19 00:00:00+00:00,29.13.43.119,9
2018-12-19 00:00:00+00:00,30.40.33.169,15
2018-12-19 00:00:00+00:00,30.58.62.207,11
2018-12-19 00:00:00+00:00,33.153.131.20,17
2018-12-19 00:00:00+00:00,34.137.145.138,10
2018-12-19 00:00:00+00:00,34.245.173.128,13
2018-12-19 00:00:00+00:00,36.255.46.119,15
2018-12-19 00:00:00+00:00,39.40.140.189,16
2018-12-19 00:00:00+00:00,54.167.177.142,12
2018-12-19 00:00:00+00:00,54.248.94.66,11
2018-12-19 00:00:00+00:00,56.180.156.34,9
2018-12-19 00:00:00+00:00,57.73.239.57,9
2018-12-19 00:00:00+00:00,58.130.237.147,14
2018-12-19 00:00:00+00:00,63.141.149.238,15
2018-12-19 00:00:00+00:00,63.182.103.121,13
2018-12-19 00:00:00+00:00,63.183.136.119,13
2018-12-19 00:00:00+00:00,64.76.244.179,15
2018-12-19 00:00:00+00:00,67.48.172.106,15
2018-12-19 00:00:00+00:00,69.215.59.175,16
2018-12-19 00:00:00+00:00,85.34.193.165,9
2018-12-19 00:00:00+00:00,87.179.187.40,16
2018-12-19 00:00:00+00:00,89.2.135.150,7
2018-12-19 00:00:00+00:00,90.135.109.190,15
2018-12-19 00:00:00+00:00,95.35.20.194,10
2018-12-19 00:00:00+00:00,98.62.253.190,11
2018-12-20 00:00:00+00:00,1.143.30.33,23
2018-12-20 00:00:00+00:00,101.117.203.192,20
2018-12-20 00:00:00+00:00,101.172.221.103,18
2018-12-20 00:00:00+00:00,102.176.58.31,14
2018-12-20 00:00:00+00:00,103.145.225.151,16
2018-12-20 00:00:00+00:00,109.143.230.237,15
2018-12-20 00:00:00+00:00,109.179.20.10,17
2018-12-20 00:00:00+00:00,110.36.169.95,15
2018-12-20 00:00:00+00:00,117.208.158.84,11
2018-12-20 00:00:00+00:00,122.187.81.177,17
2018-12-20 00:00:00+00:00,126.157.49.113,21
2018-12-20 00:00:00+00:00,129.27.16.78,19
2018-12-20 00:00:00+00:00,131.84.210.245,16
2018-12-20 00:00:00+00:00,132.252.88.12,16
2018-12-20 00:00:00+00:00,134.168.84.93,12
2018-12-20 00:00:00+00:00,134.99.61.139,18
2018-12-20 00:00:00+00:00,135.170.1.131,20
2018-12-20 00:00:00+00:00,138.50.155.173,22
2018-12-20 00:00:00+00:00,142.19.91.165,12
2018-12-20 00:00:00+00:00,143.66.87.106,21
2018-12-20 00:00:00+00:00,147.57.87.223,10
2018-12-20 00:00:00+00:00,150.32.208.39,6
2018-12-20 00:00:00+00:00,152.34.197.172,20
2018-12-20 00:00:00+00:00,156.3.170.236,8
2018-12-20 00:00:00+00:00,157.190.230.97,17
2018-12-20 00:00:00+00:00,164.57.238.152,10
2018-12-20 00:00:00+00:00,167.215.215.242,17
2018-12-20 00:00:00+00:00,167.22.64.242,9
2018-12-20 00:00:00+00:00,176.62.62.36,18
2018-12-20 00:00:00+00:00,178.73.44.38,11
2018-12-20 00:00:00+00:00,18.195.32.240,13
2018-12-20 00:00:00+00:00,182.238.41.179,22
2018-12-20 00:00:00+00:00,19.255.118.188,12
2018-12-20 00:00:00+00:00,191.171.243.62,19
2018-12-20 00:00:00+00:00,193.53.143.234,12
2018-12-20 00:00:00+00:00,193.64.193.131,26
2018-12-20 00:00:00+00:00,194.155.107.90,20
2018-12-20 00:00:00+00:00,194.44.204.212,20
2018-12-20 00:00:00+00:00,194.57.52.216,18
2018-12-20 00:00:00+00:00,197.125.197.130,13
2018-12-20 00:00:00+00:00,200.112.10.49,12
2018-12-20 00:00:00+00:00,211.218.15.0,12
2018-12-20 00:00:00+00:00,215.58.73.102,14
2018-12-20 00:00:00+00:00,216.100.144.233,18
2018-12-20 00:00:00+00:00,219.212.87.231,15
2018-12-20 00:00:00+00:00,223.194.18.158,16
2018-12-20 00:00:00+00:00,25.127.78.60,17
2018-12-20 00:00:00+00:00,26.120.193.114,15
2018-12-20 00:00:00+00:00,26.158.119.26,20
2018-12-20 00:00:00+00:00,26.38.222.17,15
2018-12-20 00:00:00+00:00,28.61.34.240,14
2018-12-20 00:00:00+00:00,33.232.184.40,14
2018-12-20 00:00:00+00:00,36.37.11.80,14
2018-12-20 00:00:00+00:00,4.226.203.219,12
2018-12-20 00:00:00+00:00,40.165.201.180,17
2018-12-20 00:00:00+00:00,41.221.87.143,11
2018-12-20 00:00:00+00:00,44.14.215.226,26
2018-12-20 00:00:00+00:00,51.3.134.168,17
2018-12-20 00:00:00+00:00,53.37.240.139,9
2018-12-20 00:00:00+00:00,53.94.27.203,17
2018-12-20 00:00:00+00:00,54.221.62.170,14
2018-12-20 00:00:00+00:00,7.18.155.190,18
2018-12-20 00:00:00+00:00,7.2.117.147,19
2018-12-20 00:00:00+00:00,70.119.15.162,11
2018-12-20 00:00:00+00:00,70.54.165.119,11
2018-12-20 00:00:00+00:00,76.203.145.192,14
2018-12-20 00:00:00+00:00,79.209.193.42,21
2018-12-20 00:00:00+00:00,80.236.14.144,15
2018-12-20 00:00:00+00:00,82.139.191.181,18
2018-12-20 00:00:00+00:00,85.41.158.45,14
2018-12-20 00:00:00+00:00,95.85.143.73,13
2018-12-20 00:00:00+00:00,96.225.155.184,17
2018-12-20 00:00:00+00:00,98.140.171.17,19
2018-12-20 00:00:00+00:00,99.106.0.170,13
2018-12-20 00:00:00+00:00,99.14.46.70,11
2018-12-21 00:00:00+00:00,103.82.221.224,15
2018-12-21 00:00:00+00:00,109.119.129.207,13
2018-12-21 00:00:00+00:00,110.210.117.109,15
2018-12-21 00:00:00+00:00,117.217.98.73,17
2018-12-21 00:00:00+00:00,119.157.9.193,19
2018-12-21 00:00:00+00:00,12.63.51.70,12
2018-12-21 00:00:00+00:00,122.75.42.202,16
2018-12-21 00:00:00+00:00,123.57.106.41,17
2018-12-21 00:00:00+00:00,130.197.39.126,21
2018-12-21 00:00:00+00:00,131.107.251.30,18
2018-12-21 00:00:00+00:00,144.22.249.151,15
2018-12-21 00:00:00+00:00,144.33.157.150,16
2018-12-21 00:00:00+00:00,144.63.148.169,23
2018-12-21 00:00:00+00:00,146.24.173.147,12
2018-12-21 00:00:00+00:00,148.234.179.140,20
2018-12-21 00:00:00+00:00,148.70.173.40,24
2018-12-21 00:00:00+00:00,15.244.35.2,22
2018-12-21 00:00:00+00:00,154.65.159.140,22
2018-12-21 00:00:00+00:00,158.20.204.4,16
2018-12-21 00:00:00+00:00,161.242.63.99,9
2018-12-21 00:00:00+00:00,164.219.21.86,11
2018-12-21 00:00:00+00:00,167.98.229.51,28
2018-12-21 00:00:00+00:00,169.243.97.94,20
2018-12-21 00:00:00+00:00,17.59.20.123,17
2018-12-21 00:00:00+00:00,175.13.62.61,14
2018-12-21 00:00:00+00:00,182.4.125.170,15
2018-12-21 00:00:00+00:00,183.169.121.22,14
2018-12-21 00:00:00+00:00,186.11.186.143,12
2018-12-21 00:00:00+00:00,187.250.100.79,23
2018-12-21 00:00:00+00:00,188.1.16.145,15
2018-12-21 00:00:00+00:00,194.165.222.34,8
2018-12-21 00:00:00+00:00,201.75.91.37,13
2018-12-21 00:00:00+00:00,213.239.123.152,24
2018-12-21 00:00:00+00:00,223.133.71.220,20
2018-12-21 00:00:00+00:00,223.134.233.36,16
2018-12-21 00:00:00+00:00,28.29.144.90,24
2018-12-21 00:00:00+00:00,32.151.231.67,18
2018-12-21 00:00:00+00:00,36.118.111.7,22
2018-12-21 00:00:00+00:00,41.187.218.241,27
2018-12-21 00:00:00+00:00,48.90.120.108,22
2018-12-21 00:00:00+00:00,52.206.203.80,17
2018-12-21 00:00:00+00:00,52.236.80.112,16
2018-12-21 00:00:00+00:00,56.27.13.173,17
2018-12-21 00:00:00+00:00,58.89.232.14,21
2018-12-21 00:00:00+00:00,63.141.208.183,5
2018-12-21 00:00:00+00:00,65.31.146.63,16
2018-12-21 00:00:00+00:00,66.16.135.120,22
2018-12-21 00:00:00+00:00,67.121.165.103,15
2018-12-21 00:00:00+00:00,67.184.187.106,13
2018-12-21 00:00:00+00:00,72.131.0.156,20
2018-12-21 00:00:00+00:00,76.200.77.16,13
2018-12-21 00:00:00+00:00,82.1.93.116,23
2018-12-21 00:00:00+00:00,87.216.134.194,16
2018-12-21 00:00:00+00:00,88.234.158.217,13
2018-12-21 00:00:00+00:00,91.101.131.118,17
2018-12-21 00:00:00+00:00,94.156.186.163,11
2018-12-22 00:00:00+00:00,106.195.13.215,12
2018-12-22 00:00:00+00:00,106.33.74.176,17
2018-12-22 00:00:00+00:00,107.43.25.233,16
2018-12-22 00:00:00+00:00,109.70.212.26,21
2018-12-22 00:00:00+00:00,11.50.76.188,16
2018-12-22 00:00:00+00:00,110.193.33.157,23
2018-12-22 00:00:00+00:00,113.169.96.141,20
2018-12-22 00:00:00+00:00,113.96.221.179,16
2018-12-22 00:00:00+00:00,114.132.233.49,26
2018-12-22 00:00:00+00:00,114.200.52.100,21
2018-12-22 00:00:00+00:00,114.46.93.120,19
2018-12-22 00:00:00+00:00,116.45.144.137,16
2018-12-22 00:00:00+00:00,118.184.239.22,17
2018-12-22 00:00:00+00:00,121.123.68.66,16
2018-12-22 00:00:00+00:00,123.37.95.44,14
2018-12-22 00:00:00+00:00,125.173.154.122,18
2018-12-22 00:00:00+00:00,126.234.174.101,21
2018-12-22 00:00:00+00:00,129.73.241.184,22
2018-12-22 00:00:00+00:00,130.95.22.237,21
2018-12-22 00:00:00+00:00,133.164.104.208,18
2018-12-22 00:00:00+00:00,134.251.84.235,14
2018-12-22 00:00:00+00:00,134.32.123.13,18
2018-12-22 00:00:00+00:00,135.57.145.88,17
2018-12-22 00:00:00+00:00,137.162.215.202,25
2018-12-22 00:00:00+00:00,140.178.123.81,15
2018-12-22 00:00:00+00:00,142.140.100.22,11
2018-12-22 00:00:00+00:00,142.219.121.181,15
2018-12-22 00:00:00+00:00,144.178.247.210,17
2018-12-22 00:00:00+00:00,15.52.176.24,18
2018-12-22 00:00:00+00:00,154.78.250.247,12
2018-12-22 00:00:00+00:00,156.192.61.122,11
2018-12-22 00:00:00+00:00,162.12.43.252,19
2018-12-22 00:00:00+00:00,162.51.92.86,21
2018-12-22 00:00:00+00:00,166.56.98.253,20
2018-12-22 00:00:00+00:00,166.59.122.134,15
2018-12-22 00:00:00+00:00,169.89.110.95,21
2018-12-22 00:00:00+00:00,17.155.163.130,20
2018-12-22 00:00:00+00:00,173.222.198.6,22
2018-12-22 00:00:00+00:00,174.170.189.38,13
2018-12-22 00:00:00+00:00,174.22.203.138,16
2018-12-22 00:00:00+00:00,175.109.231.223,17
2018-12-22 00:00:00+00:00,182.8.9.242,15
2018-12-22 00:00:00+00:00,184.15.222.224,19
2018-12-22 00:00:00+00:00,185.202.49.105,21
2018-12-22 00:00:00+00:00,185.9.115.164,19
2018-12-22 00:00:00+00:00,187.129.42.109,14
2018-12-22 00:00:00+00:00,187.255.89.243,17
2018-12-22 00:00:00+00:00,188.201.67.146,19
2018-12-22 00:00:00+00:00,195.123.120.19,18
2018-12-22 00:00:00+00:00,198.187.93.245,16
2018-12-22 00:00:00+00:00,198.219.192.99,24
2018-12-22 00:00:00+00:00,199.199.109.5,13
2018-12-22 00:00:00+00:00,2.210.86.220,14
2018-12-22 00:00:00+00:00,206.179.175.163,13
2018-12-22 00:00:00+00:00,208.244.167.230,12
2018-12-22 00:00:00+00:00,211.38.188.237,24
2018-12-22 00:00:00+00:00,215.19.222.103,19
2018-12-22 00:00:00+00:00,219.56.251.64,23
2018-12-22 00:00:00+00:00,24.120.211.88,12
2018-12-22 00:00:00+00:00,26.246.136.50,17
2018-12-22 00:00:00+00:00,35.77.240.86,20
2018-12-22 00:00:00+00:00,38.195.220.76,19
2018-12-22 00:00:00+00:00,38.87.131.180,16
2018-12-22 00:00:00+00:00,4.3.234.166,17
2018-12-22 00:00:00+00:00,42.81.182.11,20
2018-12-22 00:00:00+00:00,5.70.69.248,15
2018-12-22 00:00:00+00:00,55.103.74.224,15
2018-12-22 00:00:00+00:00,55.105.95.18,15
2018-12-22 00:00:00+00:00,55.71.241.19,25
2018-12-22 00:00:00+00:00,59.116.226.152,19
2018-12-22 00:00:00+00:00,59.182.133.1,15
2018-12-22 00:00:00+00:00,60.130.1.102,15
2018-12-22 00:00:00+00:00,60.39.211.205,15
2018-12-22 00:00:00+00:00,61.241.169.96,9
2018-12-22 00:00:00+00:00,63.195.99.224,16
2018-12-22 00:00:00+00:00,65.250.219.51,18
2018-12-22 00:00:00+00:00,65.71.229.9,30
2018-12-22 00:00:00+00:00,66.118.30.96,19
2018-12-22 00:00:00+00:00,69.105.68.106,13
2018-12-22 00:00:00+00:00,7.16.223.168,13
2018-12-22 00:00:00+00:00,71.50.167.60,17
2018-12-22 00:00:00+00:00,71.56.223.73,24
2018-12-22 00:00:00+00:00,75.247.226.11,12
2018-12-22 00:00:00+00:00,76.24.190.163,20
2018-12-22 00:00:00+00:00,8.155.177.232,12
2018-12-22 00:00:00+00:00,82.252.98.105,22
2018-12-22 00:00:00+00:00,85.16.147.87,23
2018-12-22 00:00:00+00:00,89.34.42.158,23
2018-12-22 00:00:00+00:00,9.240.30.99,20
2018-12-22 00:00:00+00:00,91.255.68.39,11
2018-12-22 00:00:00+00:00,92.41.216.214,20
2018-12-22 00:00:00+00:00,99.202.202.125,20
2018-12-23 00:00:00+00:00,103.227.5.161,7
2018-12-23 00:00:00+00:00,103.39.94.32,6
2018-12-23 00:00:00+00:00,108.80.66.163,8
2018-12-23 00:00:00+00:00,111.221.205.132,4
2018-12-23 00:00:00+00:00,120.116.20.168,6
2018-12-23 00:00:00+00:00,125.112.68.116,7
2018-12-23 00:00:00+00:00,131.128.104.149,3
2018-12-23 00:00:00+00:00,135.158.250.185,3
2018-12-23 00:00:00+00:00,14.97.87.37,7
2018-12-23 00:00:00+00:00,143.47.44.122,5
2018-12-23 00:00:00+00:00,145.114.93.74,8
2018-12-23 00:00:00+00:00,146.23.57.199,5
2018-12-23 00:00:00+00:00,151.154.141.108,4
2018-12-23 00:00:00+00:00,155.145.176.90,7
2018-12-23 00:00:00+00:00,167.0.95.181,1
2018-12-23 00:00:00+00:00,168.129.205.253,9
2018-12-23 00:00:00+00:00,168.168.223.22,6
2018-12-23 00:00:00+00:00,168.245.51.53,5
2018-12-23 00:00:00+00:00,170.14.109.203,4
2018-12-23 00:00:00+00:00,173.189.126.115,5
2018-12-23 00:00:00+00:00,177.153.0.35,3
2018-12-23 00:00:00+00:00,178.43.33.28,2
2018-12-23 00:00:00+00:00,180.87.208.241,3
2018-12-23 00:00:00+00:00,182.192.247.77,3
2018-12-23 00:00:00+00:00,183.34.19.123,9
2018-12-23 00:00:00+00:00,185.135.30.78,7
2018-12-23 00:00:00+00:00,185.170.224.199,5
2018-12-23 00:00:00+00:00,190.93.179.95,3
2018-12-23 00:00:00+00:00,195.96.197.36,3
2018-12-23 00:00:00+00:00,197.168.229.126,4
2018-12-23 00:00:00+00:00,202.118.159.205,5
2018-12-23 00:00:00+00:00,206.203.207.27,7
2018-12-23 00:00:00+00:00,209.156.145.143,9
2018-12-23 00:00:00+00:00,215.254.206.48,6
2018-12-23 00:00:00+00:00,218.15.252.135,5
2018-12-23 00:00:00+00:00,39.5.28.59,3
2018-12-23 00:00:00+00:00,43.44.253.229,4
2018-12-23 00:00:00+00:00,44.163.158.185,3
2018-12-23 00:00:00+00:00,50.124.208.117,3
2018-12-23 00:00:00+00:00,52.146.129.109,3
2018-12-23 00:00:00+00:00,58.200.20.13,9
2018-12-23 00:00:00+00:00,6.147.154.96,5
2018-12-23 00:00:00+00:00,64.38.224.207,4
2018-12-23 00:00:00+00:00,67.222.180.77,7
2018-12-23 00:00:00+00:00,69.97.26.36,7
2018-12-23 00:00:00+00:00,74.130.43.37,1
2018-12-23 00:00:00+00:00,76.160.15.221,5
2018-12-23 00:00:00+00:00,76.86.123.97,5
2018-12-23 00:00:00+00:00,78.132.140.22,3
2018-12-23 00:00:00+00:00,8.47.60.97,8
2018-12-23 00:00:00+00:00,81.19.121.194,10
2018-12-23 00:00:00+00:00,86.127.146.104,1
2018-12-23 00:00:00+00:00,86.148.83.66,7
2018-12-23 00:00:00+00:00,9.186.238.122,3
2018-12-23 00:00:00+00:00,90.111.17.23,7
2018-12-23 00:00:00+00:00,90.76.163.163,4
2018-12-23 00:00:00+00:00,91.142.210.173,4
2018-12-23 00:00:00+00:00,91.168.20.230,3
2018-12-23 00:00:00+00:00,94.197.65.54,7
2018-12-23 00:00:00+00:00,95.20.126.164,7
2018-12-23 00:00:00+00:00,98.41.83.58,2
2018-12-23 00:00:00+00:00,99.201.36.84,1
2018-12-24 00:00:00+00:00,10.245.49.76,13
2018-12-24 00:00:00+00:00,108.206.85.219,18
2018-12-24 00:00:00+00:00,111.49.138.220,13
2018-12-24 00:00:00+00:00,113.155.104.110,12
2018-12-24 00:00:00+00:00,113.245.78.130,17
2018-12-24 00:00:00+00:00,114.98.210.82,15
2018-12-24 00:00:00+00:00,117.129.33.200,18
2018-12-24 00:00:00+00:00,119.120.229.180,13
2018-12-24 00:00:00+00:00,119.89.200.77,20
2018-12-24 00:00:00+00:00,119.99.96.47,15
2018-12-24 00:00:00+00:00,120.16.197.40,18
2018-12-24 00:00:00+00:00,123.169.13.236,27
2018-12-24 00:00:00+00:00,126.188.16.120,17
2018-12-24 00:00:00+00:00,128.216.103.141,16
2018-12-24 00:00:00+00:00,13.77.9.182,12
2018-12-24 00:00:00+00:00,130.200.33.120,11
2018-12-24 00:00:00+00:00,131.65.11.203,19
2018-12-24 00:00:00+00:00,134.4.139.149,18
2018-12-24 00:00:00+00:00,137.157.56.153,18
2018-12-24 00:00:00+00:00,137.43.146.11,20
2018-12-24 00:00:00+00:00,138.16.177.143,18
2018-12-24 00:00:00+00:00,140.239.130.123,15
2018-12-24 00:00:00+00:00,142.41.38.150,19
2018-12-24 00:00:00+00:00,144.169.39.153,14
2018-12-24 00:00:00+00:00,144.64.93.21,10
2018-12-24 00:00:00+00:00,145.151.159.143,20
2018-12-24 00:00:00+00:00,145.181.107.191,17
2018-12-24 00:00:00+00:00,145.197.75.236,17
2018-12-24 00:00:00+00:00,147.102.34.155,12
2018-12-24 00:00:00+00:00,149.50.107.225,27
2018-12-24 00:00:00+00:00,151.211.116.86,10
2018-12-24 00:00:00+00:00,153.140.189.179,16
2018-12-24 00:00:00+00:00,157.233.207.147,16
2018-12-24 00:00:00+00:00,166.141.168.176,20
2018-12-24 00:00:00+00:00,169.6.129.69,17
2018-12-24 00:00:00+00:00,170.134.221.183,26
2018-12-24 00:00:00+00:00,175.174.168.233,22
2018-12-24 00:00:00+00:00,175.191.7.239,20
2018-12-24 00:00:00+00:00,178.177.206.166,18
2018-12-24 00:00:00+00:00,178.215.22.90,11
2018-12-24 00:00:00+00:00,179.173.148.87,15
2018-12-24 00:00:00+00:00,18.96.158.38,18
2018-12-24 00:00:00+00:00,183.135.42.156,20
2018-12-24 00:00:00+00:00,184.101.232.96,16
2018-12-24 00:00:00+00:00,187.64.197.180,21
2018-12-24 00:00:00+00:00,19.251.170.68,9
2018-12-24 00:00:00+00:00,19.28.84.51,22
2018-12-24 00:00:00+00:00,194.225.224.58,12
2018-12-24 00:00:00+00:00,199.154.130.165,15
2018-12-24 00:00:00+00:00,2.151.219.161,13
2018-12-24 00:00:00+00:00,200.19.150.232,16
2018-12-24 00:00:00+00:00,204.187.174.70,15
2018-12-24 00:00:00+00:00,204.48.90.189,12
2018-12-24 00:00:00+00:00,207.239.78.86,18
2018-12-24 00:00:00+00:00,208.232.5.133,12
2018-12-24 00:00:00+00:00,209.28.215.4,16
2018-12-24 00:00:00+00:00,21.194.158.42,15
2018-12-24 00:00:00+00:00,211.240.199.131,27
2018-12-24 00:00:00+00:00,218.152.83.97,18
2018-12-24 00:00:00+00:00,24.49.138.134,12
2018-12-24 00:00:00+00:00,26.217.34.125,16
2018-12-24 00:00:00+00:00,3.134.146.29,16
2018-12-24 00:00:00+00:00,36.11.233.95,22
2018-12-24 00:00:00+00:00,36.233.194.107,28
2018-12-24 00:00:00+00:00,36.64.156.32,18
2018-12-24 00:00:00+00:00,38.73.19.1,17
2018-12-24 00:00:00+00:00,40.251.225.77,17
2018-12-24 00:00:00+00:00,44.71.15.10,18
2018-12-24 00:00:00+00:00,49.187.15.148,18
2018-12-24 00:00:00+00:00,53.156.45.133,20
2018-12-24 00:00:00+00:00,54.200.172.22,13
2018-12-24 00:00:00+00:00,56.229.129.253,21
2018-12-24 00:00:00+00:00,59.195.132.10,15
2018-12-24 00:00:00+00:00,60.130.31.13,21
2018-12-24 00:00:00+00:00,61.189.49.52,10
2018-12-24 00:00:00+00:00,62.116.123.163,17
2018-12-24 00:00:00+00:00,64.85.180.35,16
2018-12-24 00:00:00+00:00,69.38.100.20,13
2018-12-24 00:00:00+00:00,71.233.64.65,14
2018-12-24 00:00:00+00:00,72.148.240.250,19
2018-12-24 00:00:00+00:00,75.87.188.23,18
2018-12-24 00:00:00+00:00,76.59.12.37,25
2018-12-24 00:00:00+00:00,77.48.68.55,17
2018-12-24 00:00:00+00:00,81.64.150.225,15
2018-12-24 00:00:00+00:00,81.77.0.101,17
2018-12-24 00:00:00+00:00,85.66.45.125,19
2018-12-24 00:00:00+00:00,88.36.56.29,19
2018-12-24 00:00:00+00:00,95.57.162.117,16
2018-12-24 00:00:00+00:00,96.152.148.135,16
2018-12-24 00:00:00+00:00,97.1.234.166,14
2018-12-25 00:00:00+00:00,1.194.79.200,18
2018-12-25 00:00:00+00:00,10.238.45.32,24
2018-12-25 00:00:00+00:00,101.11.167.77,22
2018-12-25 00:00:00+00:00,101.82.45.124,12
2018-12-25 00:00:00+00:00,105.119.146.97,16
2018-12-25 00:00:00+00:00,109.214.152.132,12
2018-12-25 00:00:00+00:00,116.102.32.115,14
2018-12-25 00:00:00+00:00,119.70.236.75,14
2018-12-25 00:00:00+00:00,122.222.245.23,20
2018-12-25 00:00:00+00:00,123.113.248.245,21
2018-12-25 00:00:00+00:00,124.20.119.113,12
2018-12-25 00:00:00+00:00,13.148.39.250,15
2018-12-25 00:00:00+00:00,134.150.54.150,13
2018-12-25 00:00:00+00:00,143.9.144.136,12
2018-12-25 00:00:00+00:00,147.218.81.186,9
2018-12-25 00:00:00+00:00,15.248.235.204,14
2018-12-25 00:00:00+00:00,154.159.217.215,14
2018-12-25 00:00:00+00:00,157.180.133.88,9
2018-12-25 00:00:00+00:00,158.186.18.227,24
2018-12-25 00:00:00+00:00,158.212.121.18,21
2018-12-25 00:00:00+00:00,159.161.93.53,18
2018-12-25 00:00:00+00:00,160.251.189.220,18
2018-12-25 00:00:00+00:00,160.96.239.150,12
2018-12-25 00:00:00+00:00,161.254.255.200,10
2018-12-25 00:00:00+00:00,166.130.12.100,14
2018-12-25 00:00:00+00:00,168.184.8.21,11
2018-12-25 00:00:00+00:00,17.109.150.34,15
2018-12-25 00:00:00+00:00,172.216.18.22,15
2018-12-25 00:00:00+00:00,174.119.113.241,14
2018-12-25 00:00:00+00:00,176.129.37.23,10
2018-12-25 00:00:00+00:00,176.157.110.184,12
2018-12-25 00:00:00+00:00,181.130.248.144,13
2018-12-25 00:00:00+00:00,184.79.195.209,10
2018-12-25 00:00:00+00:00,194.16.248.146,21
2018-12-25 00:00:00+00:00,194.168.77.52,7
2018-12-25 00:00:00+00:00,194.189.173.54,9
2018-12-25 00:00:00+00:00,198.112.217.175,7
2018-12-25 00:00:00+00:00,198.90.145.26,13
2018-12-25 00:00:00+00:00,2.166.114.230,13
2018-12-25 00:00:00+00:00,202.208.70.204,13
2018-12-25 00:00:00+00:00,204.161.155.245,8
2018-12-25 00:00:00+00:00,205.153.4.253,14
2018-12-25 00:00:00+00:00,208.95.20.109,11
2018-12-25 00:00:00+00:00,212.140.115.140,14
2018-12-25 00:00:00+00:00,212.94.113.154,18
2018-12-25 00:00:00+00:00,222.166.155.164,18
2018-12-25 00:00:00+00:00,222.191.109.51,15
2018-12-25 00:00:00+00:00,26.157.238.168,15
2018-12-25 00:00:00+00:00,27.157.98.207,15
2018-12-25 00:00:00+00:00,27.158.224.227,10
2018-12-25 00:00:00+00:00,28.100.193.7,11
2018-12-25 00:00:00+00:00,33.176.96.188,17
2018-12-25 00:00:00+00:00,42.151.36.17,20
2018-12-25 00:00:00+00:00,43.204.212.43,6
2018-12-25 00:00:00+00:00,53.145.215.45,21
2018-12-25 00:00:00+00:00,60.64.32.17,26
2018-12-25 00:00:00+00:00,62.116.58.34,19
2018-12-25 00:00:00+00:00,71.42.162.229,19
2018-12-25 00:00:00+00:00,80.227.127.64,16
2018-12-25 00:00:00+00:00,90.139.115.140,17
2018-12-25 00:00:00+00:00,92.230.51.33,13
2018-12-25 00:00:00+00:00,94.63.172.140,17
2018-12-26 00:00:00+00:00,10.171.83.155,12
2018-12-26 00:00:00+00:00,106.231.177.78,13
2018-12-26 00:00:00+00:00,108.55.161.230,13
2018-12-26 00:00:00+00:00,112.249.162.116,16
2018-12-26 00:00:00+00:00,114.156.63.49,18
2018-12-26 00:00:00+00:00,120.21.251.191,22
2018-12-26 00:00:00+00:00,123.39.248.69,11
2018-12-26 00:00:00+00:00,124.173.169.56,14
2018-12-26 00:00:00+00:00,129.208.77.192,16
2018-12-26 00:00:00+00:00,13.126.203.55,13
2018-12-26 00:00:00+00:00,13.163.63.109,13
2018-12-26 00:00:00+00:00,13.52.252.132,11
2018-12-26 00:00:00+00:00,131.125.59.39,10
2018-12-26 00:00:00+00:00,131.199.11.96,24
2018-12-26 00:00:00+00:00,133.104.216.81,12
2018-12-26 00:00:00+00:00,133.153.222.134,18
2018-12-26 00:00:00+00:00,133.176.17.31,12
2018-12-26 00:00:00+00:00,133.231.33.227,20
2018-12-26 00:00:00+00:00,133.67.84.172,15
2018-12-26 00:00:00+00:00,138.116.80.66,21
2018-12-26 00:00:00+00:00,138.76.22.32,21
2018-12-26 00:00:00+00:00,140.32.13.204,10
2018-12-26 00:00:00+00:00,146.70.27.157,12
2018-12-26 00:00:00+00:00,147.86.200.95,15
2018-12-26 00:00:00+00:00,150.14.186.70,14
2018-12-26 00:00:00+00:00,150.75.230.150,15
2018-12-26 00:00:00+00:00,153.40.35.163,23
2018-12-26 00:00:00+00:00,158.133.253.165,19
2018-12-26 00:00:00+00:00,160.179.86.20,15
2018-12-26 00:00:00+00:00,162.148.194.30,19
2018-12-26 00:00:00+00:00,162.69.38.0,10
2018-12-26 00:00:00+00:00,163.214.11.35,20
2018-12-26 00:00:00+00:00,170.106.203.230,12
2018-12-26 00:00:00+00:00,170.233.102.221,17
2018-12-26 00:00:00+00:00,172.242.3.100,12
